Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
37.23755776,-107.9110797,31:41.1,6/11/19,11,2.559,0.15,9.191786132,0.85,349.8,1.14,3.76,4.99,17.5,0,5.08,5.09,86,58,465,15.7,-3.6,D,524.3,76,45.754,2.5,2.52,192,348.44,-107.9111833,37.23796088,0,0,1,N,1.292282,79,79,11,88,88,352.3841,0,9999.99,5.12,5.247,2,9,17.2,0,17.20000076,0.22,1473.66176,6/11/19,11:17:02,16.65,0.463,0.22,-6.371,8.73,-98.9,-2.3,-4.3,-1178,85.1,8.27,12.4,
37.23757032,-107.9110807,31:42.1,6/11/19,11,2.507,359.67,9.191786132,0.85,345.3,356.53,4.46,7.51,17.6,0,5.12,5.12,86,58,465,15.7,-3.6,D,524.3,76,44.367,2.5,2.51,192,348.19,-107.9111833,37.23796088,0,0,1,N,1.053204,84,84,11,110,110,352.1635,0,9999.99,5.16,5.287,2,9,17.2,0,17.20000076,0.22,1473.66176,6/11/19,11:17:02,16.65,0.463,0.22,-6.371,8.73,-98.9,-2.3,-4.3,-1178,85.1,8.27,12.4,
37.23758207,-107.9110828,31:43.1,6/11/19,11,2.518,356.58,9.191786132,0.85,342.5,353.67,4.55,8.3,17.5,0,5.19,5.19,86,58,465,15.7,-3.6,D,524.3,76,43.051,2.5,2.49,192,348.08,-107.9111833,37.23796088,0,0,1,N,0.9270761,82,82,11,122,122,352.5406,0,9999.99,5.22,5.347,2,9,17.2,0,17.20000076,0.22,1473.66172,6/11/19,11:17:03,16.65,0.463,0.22,-6.379,8.73,-99.3,-1.5,-1.3,-599,85.1,8.27,12.5,
37.23759445,-107.9110857,31:44.1,6/11/19,11,2.462,353.22,9.191786132,0.85,342.2,353.36,3.9,8.8,17.5,0,5.21,5.21,86,58,465,15.7,-3.6,D,524.3,76,41.651,2.5,2.51,192,348.03,-107.9111833,37.23796088,0,0,1,N,0.8619299,80,80,11,126,126,353.0127,0,9999.99,5.25,5.377,2,9,17.2,0,17.20000076,0.22,1473.66166,6/11/19,11:17:05,16.65,0.463,0.22,-6.361,8.73,-99,-1.9,0.3,-3292,85.1,8.27,12.5,
37.23760664,-107.9110887,31:45.1,6/11/19,11,2.543,351.5,9.191786132,0.85,342.4,353.57,4.77,9.6,17.5,0,5.29,5.29,86,58,464.9,15.7,-3.6,D,523.2,76,40.269,2.5,2.51,192,348,-107.9111833,37.23796088,0,0,1,N,0.814849,86,86,11,123,123,352.6806,0,9999.99,5.32,5.447,2,9,17.1,0,17.20000076,0.22,1473.66166,6/11/19,11:17:05,16.65,0.463,0.22,-6.361,8.73,-99,-1.9,0.3,-3292,85.1,8.27,12.5,
37.23761915,-107.9110916,31:46.1,6/11/19,11,2.587,349.97,9.191786132,0.85,343.6,354.79,4.71,8.6,17.4,0,5.29,5.29,86,58,464.9,15.7,-3.6,D,523.2,76,38.857,2.5,2.59,192,347.94,-107.9111833,37.23796088,0,0,1,N,0.7513018,82,82,11,116,116,352.2302,0,9999.99,5.32,5.447,2,9,17.2,0,17.10000038,0.22,1473.33,6/11/19,11:17:06,16.65,0.463,0.22,-6.363,8.73,-98.9,-1.2,-8.4,-2337,85.1,8.27,12.5,
37.23763094,-107.9110945,31:47.1,6/11/19,11,2.55,350.43,9.191786132,0.85,343.2,354.38,4.67,8.7,17.4,0,5.24,5.24,86,58,464.9,15.7,-3.6,D,523.2,76,37.521,2.5,2.59,192,347.91,-107.9111833,37.23796088,0,0,1,N,0.6991632,85,85,11,117,117,351.8593,0,9999.99,5.28,5.407,2,9,17.1,0,17.20000076,0.22,1473.6615,6/11/19,11:17:07,16.64,0.463,0.22,-6.37,8.72,-98.6,-1.8,-8.1,-2007,85.1,8.27,12.4,
37.23764201,-107.9110969,31:48.1,6/11/19,11,2.52,350.07,9.191786132,0.85,343.7,354.89,4.38,9.1,17.5,0,5.21,5.21,86,58,464.9,15.7,-3.6,D,524.6,76,36.272,2.5,2.58,192,347.83,-107.9111833,37.23796088,0,0,1,N,0.6301162,83,83,11,113,113,351.3681,0,9999.99,5.24,5.367,2,9,17.2,0,17.20000076,0.22,1473.66158,6/11/19,11:17:09,16.64,0.463,0.22,-6.373,8.72,-98.8,-2.2,-2.6,-4258,85.1,8.27,12.5,
37.23765328,-107.9110992,31:49.1,6/11/19,11,2.555,350.35,9.191786132,0.85,342.3,353.46,3.69,8.7,17.5,0,5.16,5.16,86,58,464.9,15.7,-3.6,D,524.6,76,35.004,2.5,2.59,192,347.72,-107.9111833,37.23796088,0,0,1,N,0.5414639,79,79,11,116,116,350.7368,0,9999.99,5.2,5.327,2,9,17.2,0,17.20000076,0.22,1473.66158,6/11/19,11:17:09,16.64,0.463,0.22,-6.373,8.72,-98.8,-2.2,-2.6,-4258,85.1,8.27,12.5,
37.23766511,-107.911102,31:50.1,6/11/19,11,2.545,350.23,9.191786132,0.85,341.7,352.85,3.51,8,17.5,0,5.14,5.14,86,58,464.9,15.7,-3.6,D,524.6,76,33.667,2.5,2.58,192,347.65,-107.9111833,37.23796088,0,0,1,N,0.4787491,78,78,11,118,118,350.2895,0,9999.99,5.17,5.297,2,9,17.1,0,17.20000076,0.22,1473.66157,6/11/19,11:17:10,16.65,0.463,0.22,-6.359,8.73,-99,-1.9,-3.4,-2498,85.1,8.28,12.4,
37.23767733,-107.9111049,31:51.1,6/11/19,11,2.546,350.36,9.191786132,0.85,341.7,352.85,3.5,8.1,17.5,0,5.13,5.13,86,58,464.9,15.7,-3.6,D,524.6,76,32.284,2.5,2.58,192,347.58,-107.9111833,37.23796088,0,0,1,N,0.4195577,78,78,11,115,115,349.8668,0,9999.99,5.16,5.287,2,9,17.2,0,17.10000038,0.22,1473.33,6/11/19,11:17:11,16.64,0.463,0.22,-6.37,8.73,-98.8,-1.1,2.6,-798,85.2,8.28,12.4,
37.23768898,-107.9111077,31:52.1,6/11/19,11,2.527,349.86,9.191786132,0.85,342,353.16,4.08,8,17.5,0,5.12,5.12,86,58,464.8,15.7,-3.6,D,525.4,76,30.967,2.5,2.56,192,347.51,-107.9111833,37.23796088,0,0,1,N,0.3691693,81,81,11,112,112,349.5067,0,9999.99,5.15,5.277,2,9,17.2,0,17.20000076,0.22,1473.66155,6/11/19,11:17:13,16.65,0.463,0.22,-6.36,8.73,-99.1,-1.7,-5.1,-3529,85.2,8.29,12.5,
37.23769975,-107.9111103,31:53.1,6/11/19,11,2.572,349.22,9.191786132,0.85,341.6,352.75,2.81,7.46,17.5,0,5.13,5.13,86,58,464.8,15.7,-3.6,D,525.4,76,29.748,2.5,2.58,192,347.45,-107.9111833,37.23796088,0,0,1,N,0.3239115,74,74,11,113,113,349.1832,0,9999.99,5.16,5.287,2,9,17.2,0,17.20000076,0.22,1473.66155,6/11/19,11:17:13,16.65,0.463,0.22,-6.36,8.73,-99.1,-1.7,-5.1,-3529,85.2,8.29,12.5,
37.23771112,-107.9111127,31:54.1,6/11/19,11,2.482,349.27,9.191786132,0.85,340.8,351.93,3.71,8,17.5,0,5.12,5.12,86,58,464.8,15.7,-3.6,D,524.1,76,28.465,2.5,2.59,192,347.32,-107.9111833,37.23796088,0,0,1,N,0.2466468,82,82,11,109,109,348.6305,0,9999.99,5.15,5.277,2,9,17.2,0,17.20000076,0.22,1473.66143,6/11/19,11:17:14,16.65,0.463,0.22,-6.357,8.73,-99,-1.8,-4.1,-1012,85.3,8.29,12.7,
37.23772333,-107.9111158,31:55.1,6/11/19,11,2.579,349.52,9.191786132,0.85,340.6,351.73,4.38,8.4,17.5,0,5.1,5.1,86,58,464.8,15.7,-3.6,D,524.1,76,27.083,2.5,2.59,192,347.25,-107.9111833,37.23796088,0,0,1,N,0.1952545,79,79,11,116,116,348.2627,0,9999.99,5.14,5.267,2,9,17.2,0,17.20000076,0.22,1473.66148,6/11/19,11:17:15,16.65,0.463,0.22,-6.342,8.72,-98.8,-1.9,-4.4,-837,85.3,8.29,12.4,
37.23773605,-107.9111191,31:56.1,6/11/19,11,2.594,348.65,9.191786132,0.85,340.5,351.62,4.32,8.8,17.5,0,5.1,5.1,86,58,464.8,15.7,-3.6,D,524.1,76,25.637,2.5,2.58,192,347.2,-107.9111833,37.23796088,0,0,1,N,0.1632408,83,83,11,113,113,348.0336,0,9999.99,5.13,5.257,2,9,17.1,0,17.20000076,0.22,1473.66167,6/11/19,11:17:17,16.65,0.463,0.22,-6.361,8.72,-98.8,-2.1,-2.9,-3098,85.2,8.29,12.3,
37.23774752,-107.9111225,31:57.1,6/11/19,11,2.537,347.19,9.191786132,0.85,339.3,350.4,4.55,8.4,17.5,0,5.09,5.09,86,58,464.8,15.7,-3.7,D,521.5,76,24.328,2.5,2.57,192,347.22,-107.9111833,37.23796088,0,0,1,N,0.1619957,84,84,11,114,114,348.0247,0,9999.99,5.12,5.247,2,9,17.2,0,17.20000076,0.22,1473.66167,6/11/19,11:17:17,16.65,0.463,0.22,-6.361,8.72,-98.8,-2.1,-2.9,-3098,85.2,8.29,12.3,
37.23775804,-107.911126,31:58.2,6/11/19,11,2.587,347.07,9.191786132,0.85,338,349.07,4.03,8.3,17.5,0,5.07,5.07,86,58,464.8,15.7,-3.7,D,521.5,76,23.117,2.5,2.56,192,347.33,-107.9111833,37.23796088,0,0,1,N,0.1943137,78,78,11,125,125,348.256,0,9999.99,5.11,5.237,2,9,17.1,0,17.20000076,0.22,1473.66165,6/11/19,11:17:18,16.65,0.463,0.22,-6.365,8.73,-98.9,-1.5,-1,-4515,85.3,8.29,12.4,
37.23777135,-107.9111298,31:59.2,6/11/19,11,2.544,347.16,9.191786132,0.85,337.9,348.97,4.59,9.4,17.5,0,5.08,5.08,86,58,464.8,15.7,-3.7,D,521.5,76,21.599,2.5,2.58,192,347.35,-107.9111833,37.23796088,0,0,1,N,0.1880759,85,85,11,124,124,348.2114,0,9999.99,5.11,5.237,2,9,17.1,0,17.10000038,0.22,1473.33012,6/11/19,11:17:20,16.64,0.463,0.22,-6.365,8.73,-98.9,-1.3,-3.2,-2239,85.2,8.29,12.5,
37.23778223,-107.9111334,32:00.2,6/11/19,11,2.503,346.25,9.191786132,0.85,337,348.05,3.98,8.6,17.4,0,5.03,5.04,86,58,464.8,15.7,-3.7,D,521.5,76,20.351,2.5,2.62,192,347.45,-107.9111833,37.23796088,0,0,1,N,0.2156767,78,78,11,129,129,348.4089,0,9999.99,5.07,5.197,2,9,17.2,0,17.10000038,0.22,1473.33012,6/11/19,11:17:20,16.64,0.463,0.22,-6.365,8.73,-98.9,-1.3,-3.2,-2239,85.2,8.29,12.5,
37.23779389,-107.9111369,32:01.2,6/11/19,11,2.497,346.18,9.191786132,0.85,336.9,347.95,3.27,8.7,17.4,0,5.02,5.02,86,58,464.7,15.7,-3.6,D,523.2,76,19.017,2.5,2.58,192,347.54,-107.9111833,37.23796088,0,0,1,N,0.2272881,77,77,11,129,129,348.492,0,9999.99,5.05,5.177,2,9,17.1,0,17.20000076,0.22,1473.66168,6/11/19,11:17:21,16.64,0.463,0.22,-6.358,8.73,-99.1,-0.8,-0.5,-2733,85.2,8.29,12.5,
37.23780571,-107.9111406,32:02.2,6/11/19,11,2.574,345.59,9.191786132,0.85,339.1,350.19,4.63,7.41,17.5,0,4.98,4.99,86,58,464.7,15.7,-3.6,D,523.2,76,17.663,2.5,2.58,192,347.65,-107.9111833,37.23796088,0,0,1,N,0.2511962,85,85,11,121,121,348.6631,0,9999.99,5.02,5.147,2,9,17.2,0,17.10000038,0.22,1473.33003,6/11/19,11:17:22,16.64,0.463,0.22,-6.351,8.74,-99.5,-0.9,-0.8,-2915,85.2,8.29,12.5,
37.23781685,-107.911144,32:03.2,6/11/19,11,2.581,345.81,9.191786132,0.85,338.1,349.17,3.68,9.2,17.5,0,4.95,4.95,86,58,464.7,15.7,-3.6,D,523.2,76,16.388,2.5,2.58,192,347.76,-107.9111833,37.23796088,0,0,1,N,0.2637359,79,79,11,125,125,348.7528,0,9999.99,4.99,5.117,2,9,17.1,0,17.10000038,0.22,1473.33025,6/11/19,11:17:24,16.65,0.462,0.22,-6.368,8.73,-98.9,-1.6,-1.4,-2227,85.2,8.28,12.6,
37.23782737,-107.911147,32:04.2,6/11/19,11,2.561,346.25,9.191786132,0.85,337.7,348.76,3.67,8.3,17.5,0,4.91,4.91,86,58,464.7,15.7,-3.7,D,521.8,76,15.189,2.5,2.57,192,347.79,-107.9111833,37.23796088,0,0,1,N,0.2543155,82,82,11,122,122,348.6854,0,9999.99,4.95,5.077,2,9,17.2,0,17.20000076,0.22,1473.66174,6/11/19,11:17:25,16.65,0.463,0.22,-6.372,8.73,-99,-0.8,-2.2,-1562,85.2,8.28,12.6,
37.23783945,-107.9111504,32:05.2,6/11/19,11,2.552,347.07,9.191786132,0.85,338.6,349.68,4.51,9,17.5,0,4.87,4.87,86,58,464.7,15.7,-3.7,D,521.8,76,13.812,2.5,2.59,192,347.84,-107.9111833,37.23796088,0,0,1,N,0.2431507,84,84,11,123,123,348.6055,0,9999.99,4.92,5.047,2,9,17.1,0,17.20000076,0.22,1473.66174,6/11/19,11:17:25,16.65,0.463,0.22,-6.372,8.73,-99,-0.8,-2.2,-1562,85.2,8.28,12.6,
37.23785109,-107.9111538,32:06.2,6/11/19,11,2.553,346.92,9.191786132,0.85,339.1,350.19,4.4,8,17.4,0,4.85,4.85,86,58,464.7,15.7,-3.7,D,521.8,76,12.484,2.5,2.56,192,347.92,-107.9111833,37.23796088,0,0,1,N,0.2381869,83,83,11,121,121,348.5701,0,9999.99,4.9,5.027,2,9,17.2,0,17.10000038,0.22,1473.33038,6/11/19,11:17:26,16.65,0.463,0.22,-6.377,8.73,-98.9,-2,-0.6,-425,85.2,8.28,12.3,
37.23786365,-107.9111573,32:07.2,6/11/19,11,2.558,346.9,9.191786132,0.85,339.8,350.91,5.01,9.2,17.5,0,4.84,4.85,86,58,464.7,15.7,-3.7,D,521.8,76,11.054,2.5,2.56,192,347.97,-107.9111833,37.23796088,0,0,1,N,0.2227968,87,87,11,117,117,348.4599,0,9999.99,4.89,5.017,2,9,17.2,0,17.20000076,0.22,1473.6619,6/11/19,11:17:28,16.65,0.463,0.22,-6.369,8.73,-98.8,-2.1,-5.1,-2098,85.2,8.29,12.6,
37.23787568,-107.9111608,32:08.2,6/11/19,11,2.557,347.11,9.191786132,0.85,338.1,349.17,4.18,8.4,17.4,0,4.81,4.81,86,58,464.6,15.7,-3.6,D,524.7,76,9.681,2.5,2.58,192,348.11,-107.9111833,37.23796088,0,0,1,N,0.2210134,83,83,11,120,120,348.4472,0,9999.99,4.85,4.977,2,9,17.1,0,17.20000076,0.22,1473.6619,6/11/19,11:17:28,16.65,0.463,0.22,-6.369,8.73,-98.8,-2.1,-5.1,-2098,85.2,8.29,12.6,
37.23788628,-107.9111637,32:09.2,6/11/19,11,2.548,347.04,9.191786132,0.85,338.3,349.38,4.7,9.2,17.5,0,4.77,4.77,86,58,464.6,15.7,-3.6,D,524.7,76,8.474,2.5,2.59,192,348.19,-107.9111833,37.23796088,0,0,1,N,0.202338,86,86,11,120,120,348.3135,0,9999.99,4.81,4.937,2,9,17.2,0,17.10000038,0.22,1473.33008,6/11/19,11:17:29,16.65,0.463,0.22,-6.366,8.73,-99,-0.7,-2.9,-3307,85.2,8.29,12.6,
37.23789867,-107.9111672,32:10.2,6/11/19,11,2.574,346.94,9.191786132,0.85,338.4,349.48,4.87,8.5,17.5,0,4.77,4.77,86,58,464.6,15.7,-3.6,D,524.7,76,7.062,2.5,2.58,192,348.37,-107.9111833,37.23796088,0,0,1,N,0.1921912,86,86,11,122,122,348.2408,0,9999.99,4.81,4.937,2,9,17.2,0,17.20000076,0.22,1473.66155,6/11/19,11:17:31,16.65,0.462,0.22,-6.369,8.72,-98.5,-1.8,-5.9,-3978,85.3,8.3,12.3,
37.2379105,-107.9111704,32:11.2,6/11/19,11,2.576,347.05,9.191786132,0.85,341.2,352.34,5.41,8.5,17.5,0,4.75,4.76,86,57,464.6,15.7,-3.6,D,525.6,76,5.716,2.5,2.58,192,348.47,-107.9111833,37.23796088,0,0,1,N,0.1737799,89,89,11,110,110,348.1092,0,9999.99,4.79,4.917,2,9,17.1,0,17.20000076,0.22,1473.66155,6/11/19,11:17:31,16.65,0.462,0.22,-6.369,8.72,-98.5,-1.8,-5.9,-3978,85.3,8.3,12.3,
37.23792204,-107.9111737,32:12.2,6/11/19,11,2.568,347.2,9.191786132,0.85,339.7,350.81,4.53,8.5,17.5,0,4.76,4.76,86,57,464.6,15.7,-3.6,D,525.6,77,20.755,2.5,2.6,192,182.92,-107.9111857,37.23773563,0,0,1,N,0.9080481,84,84,11,5,5,186.9575,0,9999.99,4.79,4.917,2,9,17.2,0,17.20000076,0.22,1473.66182,6/11/19,11:17:33,16.66,0.463,0.22,-6.359,8.73,-98.9,-0.6,-1,-1149,85.3,8.3,12.5,
37.23793367,-107.9111779,32:13.2,6/11/19,11,2.444,348.18,9.191786132,0.85,329.9,340.81,2.75,-3.71,17.5,0,4.77,4.77,86,57,464.6,15.7,-3.6,D,525.6,77,22.032,2.5,2.55,192,181.79,-107.9111857,37.23773563,0,0,1,N,0.5535726,73,73,11,5,5,184.4404,0,9999.99,4.79,4.917,2,9,17.2,0,17.20000076,0.22,1473.66182,6/11/19,11:17:33,16.66,0.463,0.22,-6.359,8.73,-98.9,-0.6,-1,-1149,85.3,8.3,12.5,
37.23794374,-107.9111839,32:14.2,6/11/19,11,2.258,346.71,9.191786132,0.85,316.8,327.5,4,3.59,17.6,0,4.74,4.74,86,57,464.6,15.7,-3.6,D,525.6,77,23.141,2.5,2.42,192,180.39,-107.9111857,37.23773563,0,0,1,N,4.92E-02,81,81,11,5,5,180.8346,0,9999.99,4.77,4.897,2,9,17.2,0,17.20000076,0.22,1473.66145,6/11/19,11:17:34,16.66,0.463,0.22,-6.392,8.73,-99,-0.6,-2,-833,85.3,8.29,12.7,
37.23795216,-107.9111916,32:15.2,6/11/19,11,2.175,338.67,9.191786132,0.85,302.5,313.02,3.69,4.99,17.5,0,4.7,4.7,86,61,464.5,15.7,-3.8,D,495.8,77,24.082,2.5,2.31,192,178.75,-107.9111857,37.23773563,0,0,1,N,0.6196488,79,79,11,5,5,176.0529,0,9999.99,4.74,4.867,2,9,17.2,0,17.20000076,0.22,1473.66152,6/11/19,11:17:36,16.65,0.463,0.22,-6.377,8.73,-99.3,-2,0.9,-2124,85.3,8.3,12.5,
37.23795983,-107.9112033,32:16.2,6/11/19,11,2.184,327.75,9.191786132,0.85,286.8,297.15,4.37,5.84,17.5,0,4.66,4.66,86,61,464.5,15.7,-3.8,D,495.8,77,24.979,2.5,2.23,192,176.43,-107.9111857,37.23773563,0,0,1,N,1.656031,81,81,11,5,5,168.778,0,9999.99,4.69,4.817,2,9,17.2,0,17.20000076,0.22,1473.66152,6/11/19,11:17:36,16.65,0.463,0.22,-6.377,8.73,-99.3,-2,0.9,-2124,85.3,8.3,12.5,
37.23796438,-107.9112152,32:17.2,6/11/19,11,2.219,314.47,9.191786132,0.85,269.3,279.36,3.93,6.9,17.6,0,4.6,4.6,86,61,464.5,15.7,-3.8,D,495.8,77,25.571,2.5,2.23,192,174.12,-107.9111857,37.23773563,0,0,1,N,2.69079,81,81,11,5,5,162.8398,0,9999.99,4.64,4.767,2,9,17.1,0,17.20000076,0.22,1473.66149,6/11/19,11:17:37,16.65,0.463,0.22,-6.377,8.72,-98.8,-0.9,-1,-3836,85.4,8.3,12.7,
37.23796653,-107.9112265,32:18.2,6/11/19,11,2.174,302.28,9.191786132,0.85,254,263.65,4.44,6.32,17.6,0,4.56,4.56,86,62,464.5,15.7,-3.9,D,488.8,77,25.928,2.5,2.14,192,171.99,-107.9111857,37.23773563,0,0,1,N,3.690962,84,84,11,5,5,157.7652,0,9999.99,4.59,4.717,2,9,17.2,0,17.20000076,0.22,1473.66154,6/11/19,11:17:39,16.65,0.463,0.22,-6.384,8.72,-98.8,-2.1,-3.5,-2910,85.3,8.3,12.4,
37.23796642,-107.9112379,32:19.2,6/11/19,11,2.114,288.82,9.191786132,0.85,238.6,247.65,4.78,7.13,17.5,0,4.51,4.51,86,62,464.5,15.7,-3.9,D,488.8,77,26.076,2.5,2.1,193,169.78,-107.9111857,37.23773563,0,0,1,N,4.717937,86,86,11,5,5,152.3936,0,9999.99,4.55,4.677,2,9,17.2,0,17.20000076,0.22,1473.6617,6/11/19,11:17:40,16.65,0.463,0.22,-6.373,8.72,-98.7,-1.9,-0.2,-2191,85.3,8.3,12.5,
37.23796328,-107.9112496,32:20.2,6/11/19,11,2.111,273.83,9.191786132,0.85,222.1,230.33,4.38,5.31,17.5,0,4.5,4.5,86,62,464.5,15.7,-3.9,D,488.8,77,25.939,2.5,2.1,193,167.39,-107.9111857,37.23773563,0,0,1,N,5.781369,83,83,11,5,5,145.9263,0,9999.99,4.53,4.657,2,9,17.1,0,17.20000076,0.22,1473.6617,6/11/19,11:17:40,16.65,0.463,0.22,-6.373,8.72,-98.7,-1.9,-0.2,-2191,85.3,8.3,12.5,
37.23795992,-107.9112596,32:21.2,6/11/19,11,2.188,258.46,9.191786132,0.85,206.9,214.32,3.93,5.76,17.6,0,4.49,4.49,86,62,464.5,15.7,-3.9,D,488.8,77,25.785,2.5,2.07,194,165.29,-107.9111857,37.23773563,0,0,1,N,6.679914,77,77,11,5,5,140.5753,0,9999.99,4.52,4.647,2,9,17.2,0,17.10000038,0.22,1473.33049,6/11/19,11:17:41,16.65,0.463,0.22,-6.38,8.72,-98.8,-0.5,-3.7,-1055,85.3,8.29,12.5,
37.23795251,-107.9112691,32:22.2,6/11/19,11,2.121,244.08,9.191786132,0.85,191.7,198.38,3.01,6.12,17.5,0,4.46,4.46,86,65,464.4,15.7,-4.1,D,466,77,25.222,2.5,2.09,195,162.97,-107.9111857,37.23773563,0,0,1,N,7.542375,81,81,11,5,5,137.1617,0,9999.99,4.5,4.627,2,9,17.2,0,17.20000076,0.22,1473.66152,6/11/19,11:17:43,16.65,0.462,0.22,-6.371,8.72,-98.8,-1.3,-3.7,-2729,85.2,8.29,12.5,
37.23794459,-107.9112742,32:23.2,6/11/19,11,2.213,222.77,9.191786132,0.85,177.1,183.29,4.32,6.89,17.5,0,4.43,4.43,86,65,464.4,15.7,-4.1,D,466,77,24.52,2.5,2.09,195,161.37,-107.9111857,37.23773563,0,0,1,N,8.02211,83,83,11,5,5,135.3979,0,9999.99,4.46,4.587,2,9,17.1,0,17.20000076,0.22,1473.66152,6/11/19,11:17:43,16.65,0.462,0.22,-6.371,8.72,-98.8,-1.3,-3.7,-2729,85.2,8.29,12.5,
37.23793492,-107.9112769,32:24.2,6/11/19,11,2.236,207.94,9.191786132,0.85,159.5,165.52,4.11,6.66,17.5,0,4.44,4.44,86,65,464.4,15.7,-4.1,D,466,77,23.585,2.5,2.14,195,159.98,-107.9111857,37.23773563,0,0,1,N,8.295497,83,83,11,5,5,134.4409,0,9999.99,4.47,4.597,2,9,17.1,0,17.10000038,0.22,1473.32997,6/11/19,11:17:44,16.65,0.463,0.22,-6.367,8.72,-98.7,-0.9,-0.3,-491,85.3,8.3,12.5,
37.23792498,-107.9112762,32:25.2,6/11/19,11,2.168,195.01,9.191786132,0.85,144.1,150.43,4.54,7.8,17.6,0,4.45,4.45,86,65,464.4,15.7,-4.1,D,466,77,22.529,2.5,2.13,196,159.15,-107.9111857,37.23773563,0,0,1,N,8.262876,88,88,11,60,60,134.5549,0,9999.99,4.48,4.607,2,9,17.2,0,17.20000076,0.22,1473.66149,6/11/19,11:17:46,16.65,0.463,0.22,-6.378,8.73,-98.9,-1.6,-4.9,-1867,85.3,8.3,12.5,
37.23791588,-107.9112727,32:26.2,6/11/19,11,2.271,177,9.191786132,0.85,134.7,141.42,4.26,12.2,17.5,0,4.49,4.5,86,70,464.4,15.7,-4.4,D,433.4,77,21.474,2.5,2.15,196,158.97,-107.9111857,37.23773563,0,0,1,N,7.952851,83,83,11,104,104,135.6499,0,9999.99,4.53,4.657,2,9,17.2,0,17.20000076,0.22,1473.66149,6/11/19,11:17:46,16.65,0.463,0.22,-6.378,8.73,-98.9,-1.6,-4.9,-1867,85.3,8.3,12.5,
37.23790686,-107.9112664,32:27.2,6/11/19,11,2.451,161.27,9.191786132,0.85,131.1,138.01,3.14,12.1,17.5,0,4.45,4.46,86,70,464.4,15.7,-4.4,D,433.4,77,20.337,2.5,2.26,197,159.42,-107.9111857,37.23773563,0,0,1,N,7.395539,76,76,11,126,126,137.7291,0,9999.99,4.49,4.61293,2,9,17.2,0,17.20000076,0.22,1473.66176,6/11/19,11:17:47,16.65,0.462,0.22,-6.371,8.73,-98.9,-1.4,-1.9,-1968,85.3,8.29,12.4,
37.2378965,-107.9112568,32:28.2,6/11/19,11,2.643,151.71,9.191786132,0.85,132.4,139.24,2.5,11,17.5,0,4.52,4.52,86,70,464.4,15.7,-4.4,D,433.4,77,18.963,2.5,2.39,197,160.62,-107.9111857,37.23773563,0,0,1,N,6.547047,72,72,11,135,135,141.1857,0,9999.99,4.55,4.672073,2,9,17.2,0,17.20000076,0.22,1473.66143,6/11/19,11:17:49,16.65,0.463,0.22,-6.314,8.73,-99.4,-1.6,-5.2,-1033,85.2,8.29,12.4,
37.23788667,-107.9112474,32:29.2,6/11/19,11,2.544,145.31,9.191786132,0.85,133.6,140.38,4.44,10.2,17.5,0,4.55,4.55,86,68,464.3,15.7,-4.3,D,440.9,77,17.662,2.5,2.48,197,161.97,-107.9111857,37.23773563,0,0,1,N,5.71108,84,84,11,145,145,144.9595,0,9999.99,4.59,4.715254,2,9,17.2,0,17.20000076,0.22,1473.66143,6/11/19,11:17:49,16.65,0.463,0.22,-6.314,8.73,-99.4,-1.6,-5.2,-1033,85.2,8.29,12.4,
37.23787738,-107.9112386,32:30.2,6/11/19,11,2.703,142.99,9.191786132,0.85,137.3,143.9,4.33,10.7,17.5,0.01,4.58,4.59,86,68,464.3,15.7,-4.3,D,440.9,77,16.443,2.5,2.57,197,163.45,-107.9111857,37.23773563,0,0,1,N,4.901012,83,83,11,147,147,148.9892,0,9999.99,4.62,4.749535,2,9,17.2,0,17.20000076,0.22,1473.66183,6/11/19,11:17:50,16.65,0.463,0.22,-6.351,8.72,-98.7,-1.7,-0.8,-1940,85.2,8.29,12.5,
